file_name,transcription
959-2.mp3,  d e p a r t m e n t   W h a t   w i l l   y o u   g i v e   a s   a   g r e e t i n g ?   W i l l   y o u   s a y   t o u r   o r   g i f t ?   T o u r .   I   h a v e   g i v e n   o n l i n e   t o o .   O k .   T h a n k   y o u   f o r   t h i s   f e e d b a c k .
959-3.mp3,"  a n d   f o r w a r d   i t   t o   t h e   c o u n c i l   d e p a r t m e n t .   A n d   i f   y o u   w a n t ,   y o u   c a n   f i l e   a   n e w   c o m p l a i n t   r e g a r d i n g   y o u r   i s s u e .   N o ,   t h e r e   i s   a n   o p t i o n   f o r   a p p e a l .   T h e r e   w a s   a n   o p t i o n   f o r   a p p e a l   i n   t h a t .   I   h a v e   p u t   a   c o m m e n t ,   I   h a v e   p u t   a   f e e d b a c k .   I t   h a s   d o n e   a n   a p p e a l .   S o ,   t h e   a p p e a l   w i l l   b e   d o n e   a u t o m a t i c a l l y ,   r i g h t ?   A b s o l u t e l y ,   s i r .   I f   y o u   h a v e   a p p e a l e d ,   t h e n   t h e   a c t i o n   w i l l   b e   t a k e n   o n   y o u r   a p p e a l .   O k a y .   A n d   y o u r   f e e d b a c k   o n   t h e   i s s u e   o f   J y o t i s h a n   S u s h r i ,   w e   f o r w a r d   i t   t o   t h e   c o u n c i l   d e p a r t m e n t   b y   m e n t i o n i n g   i t .   S o   t h a t   y o u   w i l l   b e   i m m e d i a t e l y   g i v e n   a   R . P . D .   A s a n s h u s h y   t o   t h e   c o u n c i l   d e p a r t m e n t .   S o   t h a t   t h e   R . P . D .   c a n   b e   r e s o l v e d   i m m e d i a t e l y .   T h a n k   y o u .   D o   y o u   w a n t   t o   g i v e   a n y   m o r e   q u e s t i o n s ?"
959-4.mp3,  T h a n k   y o u   f o r   y o u r   t i m e   s i r .
960-1.mp3,"  H e l l o   H e l l o ,   I   a m   f r o m   D e p a r t m e n t   o f   P u b l i c   S e r v i c e .   I   a m   f r o m   P u b l i c   S e r v i c e ,   P r a s a d ,   V a n d a v a r a m .   H o w   a r e   y o u ?   Y e s   Y o u   h a v e   a   c o m p l a i n t   f r o m   D e p a r t m e n t   o f   P u b l i c   S e r v i c e .   Y e s   T h e   c o m p l a i n t   i s   t h a t   t h e   s u r v e y   w a s   c a l l e d   f o r   t h e   l e v e l   2   o f   3 0 0 .   A n d   t h e   a n s w e r   t o   t h i s   q u e s t i o n   w a s   g i v e n   b y   t h e   D e p a r t m e n t .   H a v e   y o u   c h e c k e d   t h e   a n s w e r ?   l e v e l   2   C K   S e m b a n i   o r   s u r v e y   c a l l   k i y a   j a y e .   O y e ,   s e m e s t e r   k a   s a m a d h a n   d e p a r t m e n t   k i   p r a s o   k i y a   j a y e .   T o h   a a p s e   s a m a d h a n   c h e c k   k a r   l i y e   s e .   A a p s e   s a m a d h a n   c h e c k   k a r   l i y e ."
960-2.mp3,"  T h e   n a m e   o f   t h e   p o r t a l   y o u   g i v e   m e ,   t h e r e   i s   n o   m e a n i n g   t o   i t .   I   d o   n o t   g e t   s a t i s f i e d   w i t h   t h e   n a m e   o f   t h e   p o r t a l .   T h e r e   i s   n o   s o l u t i o n   t o   t h e   n a m e ,   j u s t   y o u   p u t   i t   b y   t u r n i n g   t h e   p a g e .   T h e r e   i s   n o   m e a n i n g   t o   y o u r   p o r t a l .   A f t e r   y o u   c o m p l e t e d   t h e   c o m p l a i n t ,   y o u   r e p l i e d   t h a t   y o u   h a v e   s i g n e d   r e p l y ,   s o   y o u   h a v e   n o t   r e c e i v e d   a n y   c o m p e n s a t i o n   f r o m   i t ?   N o ,   n o ,   n o ,   n o ,   n o .   N o w ,   l e t   m e   t e l l   y o u   o n e   t h i n g ,   t h e y   s a y   t h a t"
960-3.mp3,"  W h e n   t h e   r o a d   w a s   c o m p l e t e d ,   I   t o l d   t h e m   t h a t   t h e   r o a d   i s   n o t   c o m p l e t e d   a c c o r d i n g   t o   t h e   n o t i c e   b o a r d .   T h e y   s a i d   t h a t   t h e   r o a d   i s   c o m p l e t e d   b u t   t h e   b r i d g e   i s   n o t   c o m p l e t e d .   H o w   w i l l   t h e   r o a d   b e   c o m p l e t e d   u n t i l   t h e   b r i d g e   i s   c o m p l e t e d ?   W h e n   t h e   v e h i c l e   w i l l   n o t   g o ,   t h e   b r i d g e   w i l l   b e   c o m p l e t e d ,   t h e n   o n l y   t h e   v e h i c l e   w i l l   b e   a b l e   t o   g o .   T h e n   o n l y   w e   w i l l   b e   a b l e   t o   c o m p l e t e   t h e   w o r k .   Y e s ,   v e r y   g o o d .   V e r y   g o o d .   T h e r e   i s   n o   m e a n i n g l e s s   t h a t   t h e y   h a v e   l i v e d   t h e r e .   O k a y ."
960-4.mp3,"  I f   y o u   d o n ' t   h a v e   t h e   c o n n e c t i o n ,   t h e n   w e   w i l l   c h e c k   y o u r   m e s s a g e .   H o w   t o   c h e c k ?   S o ,   s i r ,   w h a t   r a t i n g   w o u l d   y o u   l i k e   t o   g i v e   f o r   t h e   n u r s e - c e r t i f i e d ?   4   o r   l e s s ?   I   m e a n ,   w h a t   i s   t h e   r a t i n g ?   0   t o   1 0 ?   1   t o   5 ,   s i r .   I n   w h i c h   1   i s   p o o r ,   2   i s   a v e r a g e ,   3   i s   g o o d ,   4   i s   v e r y   g o o d   a n d   5   i s   e x c e l l e n t ,   s i r .   I   w o u l d   l i k e   t o   g i v e   1 .   W h a t ?   1 ,   o n e .   O n e   r a t i n g .   C a n   y o u   g i v e   m e   t h e   r a t i n g   o f   o n e   r a t i n g   a n d   w h y   a r e   y o u   g i v i n g   o n e   r a t i n g ?   W h a t   i s   t h e   r a t i n g ?"
960-5.mp3,  I   d i d   n o t   g e t   t h e   r e p l y   o f   t h e   p e r s o n   I   h a d   a s k e d   f o r   t h e   a p p o i n t m e n t .   I   g a v e   h i m   a   f e w   w o r d s   b u t   I   d i d   n o t   g e t   a n y   r e p l y .   O k a y .   T h a n k   y o u   f o r   t h e   s t a t e m e n t .   D i d   y o u   n o t   w a n t   t o   u s e   A p p l e   o n   y o u r   c o m p l a i n t ?   Y e s   m a ' a m .   I   d i d   n o t   t a k e   a n y   c o m p l a i n t   b e f o r e   t h i s   b u t   t h e r e   i s   n o   r e a s o n   f o r   t h a t .   I t   i s   l i k e   t h a t .   T h e   p o l i c e   d o   n o t   u n d e r s t a n d   t h e   c a s e .   O k a y .   S o   n o w   y o u   s h o u l d   n o t   u s e   A p p l e   o n   y o u r   c o m p l a i n t ?   Y e s .
960-6.mp3,  S o   t h a t   t h e   c o u r t   c a n   p r o v i d e   p r o p e r   r e s o l u t i o n   w h i l e   p r o c e e d i n g   w i t h   t h e   c a s e .   Y o u   w i l l   b e   g i v e n   t h r e e   c o u r s e s .   Y o u   w i l l   n o t   h a v e   t o   f a c e   a n y   s u c h   p r o b l e m s   a n d   y o u   w i l l   b e   p r o v i d e d   p r o p e r   r e s o l u t i o n .   W o u l d   y o u   l i k e   t o   g i v e   a n y   o t h e r   s u g g e s t i o n   t o   t h e   c o u r t ?   S u g g e s t i o n ?   S u g g e s t i o n   i s   t h a t   y o u   s h o u l d   d o   s o m e   a c t i o n   a c c o r d i n g   t o   w h i c h   w e   a r e   c o m p l a i n i n g   t o   t h e   r e w a r d   d e p a r t m e n t .   W e   c a n   a t   l e a s t   t e l l   t h e m   t h a t   y o u   a r e   n o t   d o i n g   t h e   r i g h t   w o r k .   T h e n   t h i s   w i l l   b e   t a u g h t .
961-1.mp3,"  H e l l o ,   I   a m   f r o m   D e p a r t m e n t   o f   A d m i n i s t r a t i v e   R e f o r m s   a n d   P u b l i c   G r e i  v a n c e s .   I   a m   g e t t i n g   a   m e s s a g e   f r o m   G h a m   S a m .   Y e s ,   I   a m   s p e a k i n g .   S i r ,   y o u   h a v e   l o d g e d   a   c o m p l a i n t   i n   1 6 t h   J u n e   2 0 1 3 .   Y e s ,   t h a t   i s   r i g h t .   T h e   D e p a r t m e n t   o f   I m m u n i z a t i o n   w i l l   a l s o   f i l e   a   c o m p l a i n t .   Y e s ,   t h a t   i s   r i g h t .   T h a t   h a s   b e e n   s e t t l e d .   I   a m   s a t i s f i e d .   O k a y ,   s i r .   T h a n k   y o u   s o   m u c h .   I t   i s   a   p l e a s u r e .   Y e s ,   s i r .   I   a m   v e r y   m u c h   s a t i s f i e d .   T h a n k   y o u   s o   m u c h .   T h a n k   y o u .   O k a y ,   s i r  .   T h a n k   y o u   v e r y   m u c h .   T h a n k   y o u .   T h a n k s"
961-2.mp3,"  W h a t   w o u l d   y o u   l i k e   t o   g i v e   s i r ?   O n e   w h i c h   i s   g o o d ,   v e r y   g o o d ,   e x c e l l e n t .   W h a t   w o u l d   y o u   l i k e   t o   g i v e   t o   t h e   d e p a r t m e n t ?   Y e s ,   e x c e l l e n t   s i r .   O k a y ,   t h a n k   y o u   s i r .   W o u l d   y o u   l i k e   t o   g i v e   a n y   f e e d b a c k   o n   t h i s   s i r ?   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o .   N o ,   n o ."
962-1.mp3,"  H e l l o ,   I   a m   A n k i t   f r o m   D e p a r t m e n t   o f   A d m i n i s t r a t i v e ,   R e f o r m s   a n d   P u b l i c   D e f e n s e s .   M y   q u e s t i o n   i s   f o r   H a r i s h   K u m a r .   T h a n k   y o u .   H a r i s h   J i ,   y o u   h a v e   j u s t   f i l e d   a   c o m p l a i n t   a g a i n s t   a   6 0   g r a m   b o t t l e   o f   C i g a r   i n   2 4   A u g u s t   2 0 1 4 .   Y e s .   T h e   c o m p l a i n t   n u m b e r   i s   0 0 2 3 2 7 2 .   T h e   c i g a r   y o u   h a d   o r d e r e d ,   y o u   h a d   r e c o r d e d   i t   i n   a   q u o t a .   I   w a s   g o i n g   t o   p u t   a   p i n ."
962-2.mp3,"  F i n a n c i a l   s e r v i c e   i n s u r a n c e .   S i r ,   h a v e   y o u   a l r e a d y   a p p e a l e d   f o r   i t ?   Y e s ,   I   h a v e .   N o   s i r ,   y o u   a r e   n o t   d o i n g   i t .   N o ,   I   h a v e   t o   p u t   i t   i n .   I   h a v e   t o   p u t   i t   i n .   I   a m   n o t   s a t i s f i e d   w i t h   t h e   r e p l y .   S i r ,   y o u   h a v e   t o   m e n t i o n   t h e   r e p l y   a g a i n .   Y o u r   c o m p l a i n t   i s   a c c o r d i n g   t o   i t .   S o ,   a s   y o u   k n o w ,   t h e   r e p l y   a n d   t h e   r e s o l u t i o n   w e r e   g i v e n   b y   t h e m .   S o ,   c a n   I   k n o w ,   s i r ,   w h a t   w a s   y o u r   p r o b l e m   w i t h   t h e   r e p l y   a n d   t h e   r e s o l u t i o n ?   N o ,   i t   d i d n ' t   h a p p e n .   N o ,   n o .   T h a n k   y o u ."
962-3.mp3,  S o   t h a t   w e   c a n   m e n t i o n   t h e   c o m p l a i n t   t h a t   y o u   h a d   f i l e d .   I t   i s   w r i t t e n   i n   t h e   a p p e a l .   Y e s .   C o v e r a g e   o f   e n g i n e   a n d   r e a r   d a m a g e .   R e a r   d a m a g e .   R e a r   d a m a g e .   Y e s   s i r .   D i p l o m a t i c a l l y .   Y e s   s i r .   D e n i e d   b y   t h e   c o m p a n y .   Y e s   s i r .   D e n i e d   b y   t h e   c o m p a n y   w i t h   t h e   u n d e r s t a n d i n g   o f
962-4.mp3,"  Y e s .   S u r v e y o r .   S u r v e y o r .   Y e s .   Y e s .   Y e s ,   y o u r   r e a s o n   i s   m e n t i o n e d   a s   y o u   s a i d   t h a t   y o u r   p r o b l e m   w a s   n o t   r e s o l v e d   i n   t h e   m a t t e r   i n   w h i c h   y o u   r a i s e d   y o u r   c o m p l a i n t .   R i g h t   s i r ?   Y e s .   A s   y o u   s a i d   t h a t   y o u r   a p p e a l   i s   t o   r e o p e n .   Y e s .   S o ,   I   w o u l d   l i k e   t o   a s k   y o u   a   q u e s t i o n ."
962-5.mp3,"  I f   t h e y   d o n ' t   d o   i t   a f t e r   1 0 - 2 0   t i m e s ,   t h e n   w h a t   a c t i o n   d o   y o u   t a k e ?   W h a t   a c t i o n   d o e s   C P G R A M   t a k e ?   O n   t h e   C P G R A M   p o r t a l ,   y o u   c a n   s e e   y o u r   c o m p l a i n t .   Y o u   a r e   c a l l e d   b y   t h e   s u r v e y   d e p a r t m e n t   t o   s e e   i f   y o u r   a c t u a l   p r o b l e m   h a s   b e e n   r e s o l v e d .   A s   y o u   s a i d ,   y o u r   p r o b l e m   i s   n o t   r e s o l v e d .   I   h a v e   m e n t i o n e d   i t   i n   t h i s .   A n d   y o u r   a p p e a l   i s   a l s o   b e i n g   s h a r e d   w i t h   t h e   c o u n c i l   d e p a r t m e n t .   D o   y o u   w a n t   t o   g i v e   a n y   o t h e r   f e e d b a c k   o r   s u g g e s t i o n s   t o   t h e   d e p a r t m e n t ?"
962-6.mp3,"  C a n   y o u   g i v e   a n y   a d v i c e ?   T o   t h e   C T   g r a m ?   N o ,   t o   t h e   d e p a r t m e n t .   I   w i l l   g i v e   t h i s   a d v i c e   t o   t h e   d e p a r t m e n t .   I   w i l l   g i v e   t h i s   a d v i c e   t o   t h e   d e p a r t m e n t .   I   w i l l   g i v e   t h i s   a d v i c e   t o   t h e   d e p a r t m e n t .   I   w i l l   g i v e   t h i s   a d v i c e   t o   t h e   d e p a r t m e n t .   I   w i l l   g i v e   t h i s   a d v i c e   t o   t h e   d e p a r t m e n t .   I   w i l l   g i v e   t h i s   a d v i c e   t o   t h e   d e p a r t m e n t .   I   w i l l   g i v e   t h i s   a d v i c e   t o   t h e   d e p a r t m e n t .   I   w i l l   g i v e   t h i s   a d v i c e   t o   t h e   d e p a r t m e n t .   I   w i l l   g i v e   t h i s   a d v i c e   t o   t h e   d e p a r t m e n t .   I   w i l l   g i v e   t h i s   a d v i c e   t o   t h e   d e p a r t m e n t .   I   w i l l   g i v e   t h i s   a d v i c e   t o   t h e   d e p a r t m e n t .   W h a t   a c t i o n   w i l l   y o u   t a k e   o n   t h a t ?   A s   y o u   s a i d ,   y o u   a r e   r a i s i n g   a n   a p p e a l   a n d   t h e   s a m e   r e p l y   i s   g i v e n   t o   y o u ."
962-7.mp3,"  Y e s ,   w e   w i l l   c l o s e   t h e   c o m p l a i n t .   I   h a v e   m e n t i o n e d   i n   t h e   m a n a g e m e n t   t h a t   a f t e r   g i v i n g   t h e   s a m e   r e p l y ,   y o u r   c o m p l a i n t   i s   c l o s e d .   S o   t h a t   y o u r   a c t u a l   p r o b l e m   i s   n o t   r e s o l v e d .   Y e s .   S i r ,   I   c a n   u n d e r s t a n d   y o u r   p o i n t .   I   a p o l o g i z e   t o   y o u   f o r   w h a t e v e r   y o u   h a v e   t o   s a y .   I   a m   s h a r i n g   y o u r   f e e d b a c k   i n   m y   c o n c e r n   d e p a r t m e n t .   O k a y ,   s i r .   O k a y ,   s i r .   T h a n k   y o u   v e r y   m u c h .   O k a y ,   s i r .   T h a n k   y o u   v e r y   m u c h .   T h a n k   y o u ,   s i r .   T h a n k   y o u   s o   m u c h ."
963-1.mp3,"  Y e s .   H e l l o ,   I   a m   f r o m  D e p a r t m e n t   o f   A d m i n i s t r a t i v e   R e f o r m s   a n d   P u b l i c   G r e i  v a n c e s ,   M a h a m u d i n .   A m   I   t a l k i n g   t o   R i y a   G o e l ?   Y e s .   M a ' a m ,   y o u   h a d   f i l e d   a   c o m p l a i n t   a g a i n s t   t h e   C e n t r a l   B o a r d   o f   D i r e c t   T a x e s   a n d   I n c o m e   T a x e s   i n   A u g u s t   2 0 1 3 .   Y o u   h a v e   a   c o m p l a i n t   n u m b e r   r e l a t e d   t o   0 0 4 0 2 4 7 .   A   s u r v e y   h a s   b e e n   c a l l e d   t o   k n o w   y o u r   s a t i s f a c t i o n   l e v e l .   Y e s ."
963-2.mp3,"  D i d   y o u   c h e c k   t h e   r e p l y   f r o m   t h e   d e p a r t m e n t   o r   d i d   y o u   g e t   t h e   a n s w e r ?   Y e s ,   I   g o t   a   c a l l   f r o m   t h e   d e p a r t m e n t   a n d   t h e y   h a v e   g i v e n   t h e   r e s o l u t i o n   w h i c h   w e   h a d   p r e v i o u s l y   s a v e d .   Y e s ,   t h e   r e s o l u t i o n   w h i c h   y o u   h a v e   b e e n   g i v e n ,   i s   i t   s a t i s f i e d   o r   n o t   s a t i s f i e d ?   Y e s ,   i t   i s   f u l l y   s a t i s f i e d .   Y e s ,   i t   i s   f u l l y   s a t i s f i e d .   S o ,   w h a t   r a t i n g   w o u l d   y o u   l i k e   t o   g i v e   t o   t h e   d e p a r t m e n t   b a s e d   o n   t h a t ?   G o o d ,   v e r y   g o o d ,   e x c e l l e n t .   E x c e l l e n t .   T h a n k   y o u   s o   m u c h   s i r   f o r   g i v i n g   e x c e l l e n t   r a t i n g ."
963-3.mp3,"  S i r ,   a n y   f e e d b a c k   o r   s u g g e s t i o n s   t h a t   w e   c a n   u s e   t o   i m p r o v e   o u r   s e r v i c e ?   N o ,   j u s t   s e n d   y o u r   n u m b e r   t o   S P A N   b e c a u s e   w e   g e t   a   c a l l   t h a t   S P A N   i s   t h e   p h o n e .   O k a y   s i r ,   y o u   h a v e   g i v e n   t h e   f e e d b a c k ,   i t   w i l l   b e   f o r w a r d e d   t o   y o u   s o   t h a t   i t   c a n   b e   c o r r e c t e d .   O k a y   s i r ,   y o u   h a v e   g i v e n   s u c h   a   g o o d   r a t i n g ,   t h a n k   y o u   s o   m u c h   f o r   g i v i n g   v a l u a b l e   t i m e .   H a v e   a   g o o d   d a y ."
964-1.mp3,"  H e l l o   N a m a s k a r   m a ' a m ,   I   a m   A n k i t   f r o m   D e p a r t m e n t   o f   A d m i n i s t r a t i v e   R e f o r m s   a n d   P u b l i c   G r e i  v a n c e s.   Y e s   I   h a v e   d o n e   a   C I C A R   t e s t   o n   a n   o n l i n e   C TP  G r a m   P o r t a l   t h r o u g h   y o u .   Y e s ,   s o ?   O n   2 7 t h   S e p t e m b e r   2 0 2 3   r e g a r d i n g   A a d h a a r   C a r d .   C o r r e c t   S o ,   I   h a v e   d o n e   a   C I C A R   C A U S I N G   t e s t .   S o ,   y o u   a r e   g e t t i n g   C A U S I N G   t e s t .   T h a n k   y o u   s o   m u c h .   Y o u r   C I C A R   n u m b e r   i s   3   t i m e s   0 ,   9 ,   8 ,   a n d   3 ."
964-2.mp3,"  Y e s   s i r ,   t h e   p r o b l e m   h a s   b e e n   r e s o l v e d .   S o ,   y o u r   p r o b l e m   h a s   b e e n   r e s o l v e d .   Y e s   s i r .   S o ,   o n   t h e   b a s i s   o f   y o u r   s a t i s f a c t i o n ,   y o u   w i l l   w a n t   t o   m e n t i o n   t h e   d e p a r t m e n t ' s   w r i t i n g   l e v e l   a s   e x c e l l e n t ?   Y e s   s i r .   V e r y   g o o d .   E x c e l l e n t .   T h a n k   y o u   s o   m u c h   f o r   m e n t i o n i n g   e x c e l l e n t   w r i t i n g .   T h a n k   y o u .   Y o u r   f e e d b a c k   i s   b e i n g   s e n t   t o   t h e   c o n t r o l   d e p a r t m e n t   f r o m   o u r   s i d e .   T h a n k   y o u ."
964-3.mp3,  T h a n k   y o u   s o   m u c h .
965-1.mp3,"  H e l l o ,   I   a m   S a j j a d   f r o m  D e p a r t m e n t   o f   A d m i n i s t r a t i v e   R e f o r m s   a n d   P u b l i c   G r e i  v a n c e s.   I   a m   t a l k i n g   t o   M r .   P r a k a s h   K u m a r .   S i r ,   y o u   f i l e d   a   c o m p l a i n t   o n   C P   G r a m   P o r t a l   o n   1 7   J u n e   2 0 1 3 .   Y e s ,   s i r .   S i r ,   t h i s   i s   y o u r   c o m p l a i n t   n u m b e r   0 1 2 1 1 7 3   h a s   b e e n   c a l l e d   t o   k n o w   y o u r   s a t i s f a c t i o n .   W h a t   i s   t h e   m e a n i n g   o f   t h i s ?"
965-2.mp3,"  S t a t e   G o v e r n m e n t   o r   C e n t r a l   G o v e r n m e n t ?   I   a m   s p e a k i n g   f r o m   P r a s a s t h a n i   S u d h a a r   a n d   L o k   V i k a   B i h a r ,   D e l h i .   S a r d a r   P a t e l   B h a v a n ,   P r a s a d   M a r k e t .   C e n t r a l   G o v e r n m e n t   t e a m   i s   n o t   h e r e .   N o ,   t h e r e   i s   n o   r e s u l t   i n   t h a t .   S i r ,   r e g a r d i n g   t h i s ,   y o u r   s a t i s f a c t i o n   h a s   b e e n   r e a d   t o   k n o w .   Y e s ,   I   h a v e   r e a d   t h a t .   W e   g a v e   i t   t o   t h e m ,   t h e y   d i d   n o t   r e a d   i t .   W e   g a v e   i t   t o   t h e m   i n   t h e   w r o n g ,   b u t   w e   d i d n ' t   s t u d y   i t .   T h e y   g a v e   u s   w r o n g   m o n e y   a n d   w e   d i d n ' t   s t u d y   i t .   S i r ,   h a v e   y o u   c h e c k e d   t h e   r e p o r t   t h a t   t h e y   h a v e   g i v e n   y o u ?"
965-3.mp3,"  Y e s ,   I   h a v e   r e a d   e v e r y t h i n g .   Y o u   a r e   n o t   s a t i s f i e d ?   N o t   a t   a l l   s a t i s f i e d .   C a n   y o u   t e l l   u s   t h e   r e a s o n   w h y   y o u   a r e   n o t   s a t i s f i e d ?   F i r s t   o f   a l l ,   t h e y   h a v e   m a d e   t h e   r e p o r t ,   r i g h t ?   Y e s .   B e f o r e   m a k i n g   t h a t ,   t h e y   d i d   n o t   e v e n   r e a d   o u r   d e m a n d s .   T h e y   c a l l e d   u s   a n d   t a l k e d   t o   u s .   A n d   t h e y   d e c i d e d   r i g h t   a w a y   t h a t   w e   c a n n o t   d o   a n y t h i n g .   T h e y   s e n t   u s   t o   t h e   p o l i c e   s t a t i o n .   T h e   m a t t e r   o f   t h e   p o l i c e   w a s   n o t   t h e r e .   Y e s .   T h e   p o l i c e   h a d   w r o n g l y   m a r k e d   i t .   T h e   w h o l e . . ."
965-4.mp3,"  T h e   s y s t e m   i s   a   v e r y   b i g   p r o b l e m .   E s p e c i a l l y ,   i n   t h e   d i s t a n c e   o f   a   g u n ,   t h e r e   a r e   B a b u   p e o p l e .   T h e   e c o n o m i s t   o f   I n d i a ,   N o b e l   P r i z e   w i n n e r ,   s a i d   t h a t   n o   s y s t e m   c a n   b e   f i t t e d   b y   B a b u   p e o p l e .   H e   h a s   s h o w n   h i s   w o r k .   S o   w h a t   t h e y   d i d   i s ,   t h e   s t a g e   p e o p l e   s a y   t h a t   t h e y   s e n d   i t   t o   a   l o w - i n c o m e   p e r s o n   w h o   c a n n o t   r e a d   i t .   Y e s .   .   .   .   .   .   .   .   .   ."
965-5.mp3,"  S o   h e   w o u l d   d o   a n y t h i n g   t o   e n d   i t .   9 0 %   o f   t h e   l i b r a r i e s   t o d a y ,   n o   o n e   r e a d s   t h e m ,   s o   i t   w a s   c l o s e d .   T h i s   i s   t h e   s y s t e m   I   d o n ' t   k n o w .   S o   w h a t   h a p p e n e d   i s ,   t h e   p o l i c e   s e n t   m e   t o   t h e   p o l i c e   s t a t i o n .   T h e   p o l i c e   s t a t i o n   h a d   o u r   E n g l i s h   l i b r a r y ,   b u t   I   c o u l d n ' t   r e a d   i t .   I   c a l l e d   h i m ,   I   w e n t   t h e r e ,   b u t   I   c o u l d n ' t   r e a d   i t .   I   s a i d ,   I   w i l l   t r a n s l a t e   i t   f o r   y o u .   B u t   I   d i d   i t   l i k e   t h i s .   T h e   p o l i c e   s a y   t h a t   t h e y   d o n ' t   d o   t h i s   m u c h .   T h e y   a r e   v e r y   g o o d .   B u t   t h e y   c a n ' t   e v e n   r e a d   i t ."
965-6.mp3,"  T h e y   d i d n ' t   w a n t   t o   s t u d y .   T h e y   d i d n ' t   s t u d y   e v e n   t h e n .   T h e y   d e c i d e d   f r o m   t h e   s t a r t   t h a t   t h e y   w i l l   c l o s e   t h e   s c h o o l .   T h e y   w i l l   n o t   s t u d y .   A n d   t h i s   w a s   n o t   a   m a t t e r   o f   p o l i c e .   T h i s   w a s   a   m a t t e r   o f   s o c i e t y .   T h e y   d i d n ' t   k n o w   t h a t   t h e   p e o p l e   w h o   w e r e   h a n d l i n g   t h e   s c h o o l ,   t h e   p e o p l e   s i t t i n g   o n   t o p   o f   y o u ,   t h e   s e n i o r s ,   w e   w e r e   s e n i o r s   t o o .   W e   w e r e   s e n i o r s   o n l y .   S o ,   a f t e r   s t u d y i n g ,   w e   g i v e   i t   t o   s o m e o n e   w h o   u n d e r s t a n d s   i t .   I   t h i n k   t h a t ' s   t h e   w a y   i t   i s ."
965-7.mp3,"  T h e   w h o l e   I A S A ,   t h e   b i g   r e s p e c t e d   p e o p l e   a r e   s a y i n g ,   t h e y   a r e   n o t   d o i n g   a n y t h i n g .   T h i s   i s   y o u r   w h o l e   f o r w a r d i n g   s y s t e m .   A n d   t h e   o n e   w h o   d o e s   i t   i n   t h e   e n d ,   h e   i s   n o t   a t   a l l   c o m p e t e n t   t o   h a n d l e   i t .   S i r ,   f o r   t h e   o v e r a l l   s i t u a t i o n ,   s i r ,   a s   y o u   s a i d ,   t h e   c o m p l a i n t   t h a t   y o u   h a d   f i l e d ,   h e   h a d   t o   d o   i t .   H e   p u t   t h e   r e p o r t   o n   h i s   o w n   w i l l .   R i g h t   s i r .   I   h a v e   r e a d   a   l i t t l e   b i t ,   t h e r e   a r e   a   l o t   o f   e v i d e n c e s   i n   i t ,   s o   I   h a v e   r e a d   a   l i t t l e   b i t .   I t ' s   n o t   l i k e   t h a t .   I t ' s   n o t   l i k e   t h a t .   I t ' s   n o t   l i k e   t h a t .   I t ' s   n o t   l i k e   t h a t .   I t ' s   n o t   l i k e   t h a t .   I t ' s   n o t   l i k e   t h a t .   I t ' s   n o t   l i k e   t h a t .   I t ' s   n o t   l i k e   t h a t .   I t ' s   n o t   l i k e   t h a t .   I t ' s   n o t   l i k e   t h a t ."
965-8.mp3,"  A n d   t h e n   w h a t   h a p p e n e d   a f t e r   t h a t   i s   t h a t   w h a t   I   t o l d   t h e m ,   e v e n   w h e n   t h e y   w e r e   w r i t i n g   t h e   l a s t   m o m e n t ,   t h e y   t o l d   m e   t o   w r i t e   t h i s .   S o   t h e y   g a v e   t h e   f i g h t   a   m e d i c i n e .   A n d   o n e   t h i n g   w a s   s a i d   t o   t h e   p o l i c e ,   t h i s   w a s   w r o n g .   T h e r e   a r e   t w o   m i s t a k e s .   O n e   w a s   t h a t   t h e   m a r k i n g   w a s   w r o n g .   W h a t   h a p p e n e d ?   T h e   m a r k i n g   w a s   w r o n g .   T h e   l o w e r   p a r t   o f   i t ,   i f   y o u   a r e   w r i t i n g ,   t h e n   w r i t e   t h e   t h i r d   o n e .   Y o u   w r i t e .   S i r ,   y o u   a r e   s a y i n g   t h a t   t h i s   i s   b e i n g   r e c o r d e d .   Y e s ,   I   a m   w r i t i n g   t h a t   t h e   h i g h l i g h t   p o i n t   o f   t h e   o f   t h e   w h o l e   i s s u e   i s   t h a t   t h e   m a r k i n g   w a s   w r o n g .   I s   t h a t   r i g h t ?   A f t e r   t h a t   w h a t   h a p p e n e d ?"
